Code Produit,Code année,Emission de ch4,Emission de CO2,Emission de N2O,Emission indirecte de NO2
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0041,21.131,,
6994,2016,0.0046,26.8454,,
6994,2017,0.0054,21.7596,,
6994,2018,0.0077,23.0343,,
6994,2019,0.0084,23.7722,,
5058,2015,37.811,,,
5058,2016,35.8717,,,
5058,2017,34.9996,,,
5058,2018,35.6369,,,
5058,2019,36.7675,,,
5059,2015,2.3443,,,
5059,2016,2.3442,,,
5059,2017,2.528,,,
5059,2018,2.5879,,,
5059,2019,2.6709,,,
5060,2015,39.635,,,
5060,2016,50.1447,,,
5060,2017,51.1477,,,
5060,2018,52.1771,,,
5060,2019,39.4265,,,
5066,2015,0.9998,,,
5066,2016,1.2402,,,
5066,2017,1.1896,,,
5066,2018,1.2135,,,
5066,2019,0.9273,,,
6795,2015,30.8576,,,
6795,2016,27.3496,,,
6795,2017,22.5508,,,
6795,2018,14.6302,,,
6795,2019,13.4204,,,
6992,2015,8.0117,,,
6992,2016,0.9569,,,
6992,2017,1.2649,,,
6992,2018,0.5543,,,
6992,2019,0.6013,,,
69921,2015,7.8878,,,
69921,2016,0.9172,,,
69921,2017,1.2649,,,
69921,2018,0.5394,,,
69921,2019,0.527,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0045,56.2018,,
6994,2016,0.0046,58.3696,,
6994,2017,0.0049,61.2757,,
6994,2018,0.0045,56.9375,,
6994,2019,0.0043,54.4561,,
5058,2015,0.0121,,,
5058,2016,0.0121,,,
5058,2017,0.0121,,,
5058,2018,0.012,,,
5058,2019,0.012,,,
5059,2015,0.0716,,,
5059,2016,0.0738,,,
5059,2017,0.0742,,,
5059,2018,0.0754,,,
5059,2019,0.0766,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0708,566.3435,,
6994,2016,0.0715,571.0027,,
6994,2017,0.0654,541.0371,,
6994,2018,0.0697,532.4314,,
6994,2019,0.0692,516.4511,,
5058,2015,37.2586,,,
5058,2016,36.5571,,,
5058,2017,35.4338,,,
5058,2018,34.7584,,,
5058,2019,33.9819,,,
5059,2015,7.7532,,,
5059,2016,7.7978,,,
5059,2017,7.5573,,,
5059,2018,7.65,,,
5059,2019,7.266,,,
5066,2015,0.925,,,
5066,2016,0.9489,,,
5066,2017,0.9107,,,
5066,2018,0.919,,,
5066,2019,0.9719,,,
6795,2015,0.001,,,
6795,2016,0.0002,,,
6795,2017,0.0008,,,
6795,2019,0.0006,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.01,,,
6992,2018,0.0374,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0471,291.0466,,
6994,2016,0.0463,308.7485,,
6994,2017,0.0451,271.6016,,
6994,2018,0.0457,265.3319,,
6994,2019,0.0445,251.2842,,
5058,2015,34.9797,,,
5058,2016,36.1365,,,
5058,2017,36.1401,,,
5058,2018,35.0699,,,
5058,2019,35.2865,,,
5059,2015,6.5696,,,
5059,2016,6.678,,,
5059,2017,6.645,,,
5059,2018,6.4646,,,
5059,2019,6.375,,,
5066,2015,0.1351,,,
5066,2016,0.1322,,,
5066,2017,0.1336,,,
5066,2018,0.1302,,,
5066,2019,0.1338,,,
6795,2016,0.0026,,,
6795,2017,0.0007,,,
6992,2015,0.0,,,
6992,2016,0.0025,,,
6992,2017,0.0,,,
6992,2018,0.0225,,,
6992,2019,0.0075,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0354,274.3108,,
6994,2016,0.0314,272.4979,,
6994,2017,0.0347,272.0795,,
6994,2018,0.0345,271.4951,,
6994,2019,0.0345,271.9357,,
5058,2015,620.2699,,,
5058,2016,616.1842,,,
5058,2017,609.9312,,,
5058,2018,607.1683,,,
5058,2019,596.5439,,,
5059,2015,28.4602,,,
5059,2016,28.3036,,,
5059,2017,28.1222,,,
5059,2018,27.9957,,,
5059,2019,27.7708,,,
5060,2015,0.196,,,
5060,2016,0.105,,,
5060,2017,0.1184,,,
5060,2018,0.1343,,,
5060,2019,0.1582,,,
5066,2015,0.5288,,,
5066,2016,0.3065,,,
5066,2017,0.2848,,,
5066,2018,0.2665,,,
5066,2019,0.2854,,,
6795,2015,0.0335,,,
6795,2016,0.0594,,,
6795,2017,0.0005,,,
6795,2018,0.0065,,,
6795,2019,0.0333,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0628,19.8114,,
6994,2016,0.0676,21.3019,,
6994,2017,0.0696,21.9585,,
6994,2018,0.0766,24.1433,,
6994,2019,0.0789,24.89,,
5058,2015,1740.6354,,,
5058,2016,1741.1257,,,
5058,2017,1754.4227,,,
5058,2018,1767.2849,,,
5058,2019,1778.8873,,,
5059,2015,69.3618,,,
5059,2016,69.8371,,,
5059,2017,70.2788,,,
5059,2018,70.7197,,,
5059,2019,71.1273,,,
5060,2015,1.0584,,,
5060,2016,0.9996,,,
5060,2017,1.6464,,,
5060,2018,1.5918,,,
5060,2019,1.6156,,,
5066,2015,0.4827,,,
5066,2016,0.4684,,,
5066,2017,0.3817,,,
5066,2018,0.5372,,,
5066,2019,0.5356,,,
6795,2015,60.0195,,,
6795,2016,68.2224,,,
6795,2017,60.9854,,,
6795,2018,57.6925,,,
6795,2019,49.5549,,,
6992,2015,0.0669,,,
6992,2016,0.0839,,,
6992,2017,0.064,,,
6992,2018,0.1372,,,
6992,2019,0.0743,,,
69921,2015,0.0,,,
69921,2016,0.0021,,,
69921,2017,0.0021,,,
69921,2018,0.0207,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0938,790.6755,,
6994,2016,0.094,735.7624,,
6994,2017,0.10300000000000001,738.1152,,
6994,2018,0.10300000000000001,732.6309,,
6994,2019,0.1051,717.9048,,
5058,2015,634.5305,,,
5058,2016,636.7827,,,
5058,2017,638.2181,,,
5058,2018,649.0814,,,
5058,2019,693.6346,,,
5059,2015,18.9637,,,
5059,2016,19.0629,,,
5059,2017,19.1246,,,
5059,2018,19.4616,,,
5059,2019,20.6312,,,
5066,2015,0.3596,,,
5066,2016,0.2547,,,
5066,2017,0.2403,,,
5066,2018,0.2152,,,
5066,2019,0.22699999999999998,,,
6795,2015,379.6658,,,
6795,2016,402.5005,,,
6795,2017,359.1265,,,
6795,2018,405.4618,,,
6795,2019,230.2552,,,
6992,2015,15.1402,,,
6992,2016,23.0046,,,
6992,2017,17.0044,,,
6992,2018,17.7484,,,
6992,2019,9.8835,,,
69921,2015,14.5876,,,
69921,2016,22.4893,,,
69921,2017,16.4048,,,
69921,2018,17.295,,,
69921,2019,9.2814,,,
6993,2015,1143.3108,92608.1771,,
6993,2016,1268.8902,102780.1073,,
6993,2017,1866.829,151213.1499,,
6993,2018,2164.9661,175362.2509,,
6993,2019,1768.2796,143230.6451,,
6994,2015,0.0118,89.9021,,
6994,2016,0.0109,73.741,,
6994,2017,0.0072,67.4848,,
6994,2018,0.0065,54.7396,,
6994,2019,0.0061,56.9286,,
5058,2015,58.1623,,,
5058,2016,50.4882,,,
5058,2017,53.4105,,,
5058,2018,58.9378,,,
5058,2019,57.5059,,,
5059,2015,5.7605,,,
5059,2016,5.2768,,,
5059,2017,5.6088,,,
5059,2018,6.0889999999999995,,,
5059,2019,5.9221,,,
5060,2015,132.64,,,
5060,2016,121.7563,,,
5060,2017,84.4563,,,
5060,2018,111.04899999999999,,,
5060,2019,102.1563,,,
5066,2015,2.0487,,,
5066,2016,1.9188,,,
5066,2017,1.3489,,,
5066,2018,1.7648,,,
5066,2019,1.6161,,,
6795,2015,0.2375,,,
6795,2016,0.3848,,,
6795,2017,0.0544,,,
6795,2018,0.1423,,,
6795,2019,0.0769,,,
6992,2015,0.0,,,
6992,2016,0.0456,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0456,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0142,49.9136,,
6994,2016,0.0105,34.23,,
6994,2017,0.0066,11.8963,,
6994,2018,0.0061,11.3929,,
6994,2019,0.0032,2.1628,,
5058,2015,110.3102,,,
5058,2016,110.0768,,,
5058,2017,110.9199,,,
5058,2018,105.6616,,,
5058,2019,103.4065,,,
5059,2015,24.3461,,,
5059,2016,24.5721,,,
5059,2017,23.9387,,,
5059,2018,23.6829,,,
5059,2019,23.6995,,,
5066,2015,0.4942,,,
5066,2016,0.4843,,,
5066,2017,0.5097,,,
5066,2018,0.4053,,,
5066,2019,0.5114,,,
6795,2018,0.1081,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.1736,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0206,3.0428,,
6993,2016,0.0,0.0,,
6993,2017,0.0072,1.0584,,
6993,2018,1.5261,225.021,,
6993,2019,0.0,0.0,,
6994,2015,0.1466,1384.3578,,
6994,2016,0.15,1412.5502,,
6994,2017,0.1441,1317.0932,,
6994,2018,0.1204,1227.8897,,
6994,2019,0.1128,1175.6642,,
5058,2015,129.655,,,
5058,2016,129.0404,,,
5058,2017,128.2711,,,
5058,2018,127.6733,,,
5058,2019,125.9752,,,
5059,2015,28.2212,,,
5059,2016,27.8637,,,
5059,2017,27.7271,,,
5059,2018,27.4622,,,
5059,2019,26.8684,,,
5066,2015,0.129,,,
5066,2016,0.1338,,,
5066,2017,0.135,,,
5066,2018,0.1324,,,
5066,2019,0.1367,,,
6795,2016,0.0009,,,
6795,2017,0.0002,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0778,446.1218,,
6994,2016,0.0751,457.7587,,
6994,2017,0.0731,445.3819,,
6994,2018,0.0716,431.2001,,
6994,2019,0.0695,430.0072,,
5058,2015,2.2757,,,
5058,2016,2.1648,,,
5058,2017,2.1727,,,
5058,2018,2.0778,,,
5058,2019,2.1346,,,
5059,2015,0.226,,,
5059,2016,0.2203,,,
5059,2017,0.2397,,,
5059,2018,0.2404,,,
5059,2019,0.2445,,,
5060,2015,16.5894,,,
5060,2016,17.5596,,,
5060,2017,16.6051,,,
5060,2018,15.7494,,,
5060,2019,16.8518,,,
5066,2015,0.0933,,,
5066,2016,0.0986,,,
5066,2017,0.0935,,,
5066,2018,0.08900000000000001,,,
5066,2019,0.095,,,
6795,2015,0.6319,,,
6795,2016,0.2175,,,
6795,2017,0.5365,,,
6795,2018,0.1771,,,
6795,2019,0.8553,,,
6992,2015,0.1908,,,
6992,2016,0.0664,,,
6992,2017,0.0581,,,
6992,2018,0.0249,,,
6992,2019,0.2655,,,
69921,2015,0.1908,,,
69921,2016,0.0664,,,
69921,2017,0.0581,,,
69921,2018,0.0249,,,
69921,2019,0.2655,,,
6993,2015,42.271,3423.955,,
6993,2016,17.5904,1427.1847,,
6993,2017,6.4642,523.6036,,
6993,2018,29.2158,2366.482,,
6993,2019,59.9933,4862.1542,,
6994,2015,0.0393,339.9404,,
6994,2016,0.0425,310.8268,,
6994,2017,0.0357,311.3658,,
6994,2018,0.0353,305.0695,,
6994,2019,0.0344,295.0191,,
5058,2015,157.8191,,,
5058,2016,162.7046,,,
5058,2017,165.6747,,,
5058,2018,166.5125,,,
5058,2019,168.8866,,,
5059,2015,12.0594,,,
5059,2016,12.4365,,,
5059,2017,12.7072,,,
5059,2018,12.8187,,,
5059,2019,13.0441,,,
5060,2015,2.5868,,,
5060,2016,3.0064,,,
5060,2017,2.7534,,,
5060,2018,2.5991,,,
5060,2019,2.7242,,,
5066,2015,0.3879,,,
5066,2016,0.387,,,
5066,2017,0.3724,,,
5066,2018,0.3366,,,
5066,2019,0.3493,,,
6795,2015,0.003,,,
6795,2016,0.0104,,,
6795,2017,0.0028,,,
6795,2018,0.0025,,,
6795,2019,0.0002,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0313,193.8321,,
6994,2016,0.0316,163.4442,,
6994,2017,0.0291,127.31700000000001,,
6994,2018,0.0281,125.3406,,
6994,2019,0.0272,105.3129,,
5058,2015,1413.8167,,,
5058,2016,1497.3262,,,
5058,2017,1585.9268,,,
5058,2018,1679.9581,,,
5058,2019,1779.6264,,,
5059,2015,59.2462,,,
5059,2016,62.8202,,,
5059,2017,66.594,,,
5059,2018,70.6039,,,
5059,2019,74.8744,,,
5060,2015,12.0408,,,
5060,2016,12.7683,,,
5060,2017,13.372,,,
5060,2018,13.0077,,,
5060,2019,13.4629,,,
5066,2015,1.0873,,,
5066,2016,1.2212,,,
5066,2017,1.1989,,,
5066,2018,1.2079,,,
5066,2019,1.1813,,,
6795,2015,75.7045,,,
6795,2016,95.9888,,,
6795,2017,72.2465,,,
6795,2018,82.8229,,,
6795,2019,59.9759,,,
6992,2015,18.9467,,,
6992,2016,31.3848,,,
6992,2017,21.636,,,
6992,2018,19.9229,,,
6992,2019,13.2683,,,
69921,2015,18.3718,,,
69921,2016,30.733,,,
69921,2017,21.4923,,,
69921,2018,19.3158,,,
69921,2019,12.9734,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.07,22.0874,,
6994,2016,0.0724,22.8301,,
6994,2017,0.0747,23.5679,,
6994,2018,0.0772,24.3459,,
6994,2019,0.0791,24.9305,,
5058,2015,101.645,,,
5058,2016,102.1596,,,
5058,2017,102.1184,,,
5058,2018,98.6054,,,
5058,2019,98.7968,,,
5059,2015,17.0949,,,
5059,2016,17.3485,,,
5059,2017,17.1292,,,
5059,2018,16.9327,,,
5059,2019,16.9473,,,
5066,2015,1.1121,,,
5066,2016,1.1402,,,
5066,2017,1.1308,,,
5066,2018,1.1063,,,
5066,2019,1.1086,,,
6795,2015,0.0042,,,
6795,2017,0.0013,,,
6795,2018,0.0004,,,
6795,2019,0.0012,,,
6992,2015,0.0025,,,
6992,2016,0.0025,,,
6992,2017,0.0325,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.006999999999999999,1.0374,,
6993,2018,0.0,0.0,,
6993,2019,0.0038,0.5659,,
6994,2015,0.2861,1342.7166,,
6994,2016,0.2768,1371.6458,,
6994,2017,0.2767,1384.4228,,
6994,2018,0.2736,1347.8015,,
6994,2019,0.2707,1342.846,,
5058,2015,292.5187,,,
5058,2016,288.9033,,,
5058,2017,288.142,,,
5058,2018,284.6939,,,
5058,2019,280.751,,,
5059,2015,67.4567,,,
5059,2016,68.9204,,,
5059,2017,68.5609,,,
5059,2018,68.6561,,,
5059,2019,68.7458,,,
5060,2015,1554.254,,,
5060,2016,1703.3277,,,
5060,2017,1714.4656,,,
5060,2018,1702.9891,,,
5060,2019,1553.8355,,,
5066,2015,19.9466,,,
5066,2016,20.916,,,
5066,2017,21.2141,,,
5066,2018,21.9338,,,
5066,2019,20.2363,,,
6795,2015,5.8877,,,
6795,2016,7.007999999999999,,,
6795,2017,5.0138,,,
6795,2018,2.4238,,,
6795,2019,4.4561,,,
6992,2015,49.7323,,,
6992,2016,51.181000000000004,,,
6992,2017,51.7138,,,
6992,2018,23.4803,,,
6992,2019,39.36,,,
69921,2015,39.2242,,,
69921,2016,32.3618,,,
69921,2017,39.2648,,,
69921,2018,18.218,,,
69921,2019,25.5618,,,
6993,2015,0.0,0.0,,
6993,2016,0.2535,20.5341,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,1.2164,12544.0221,,
6994,2016,1.0686,9666.3423,,
6994,2017,1.0945,8740.446,,
6994,2018,1.0514,9409.4656,,
6994,2019,1.0449,8778.3185,,
5058,2015,20.1538,,,
5058,2016,20.9384,,,
5058,2017,18.8441,,,
5058,2018,18.9043,,,
5058,2019,19.1284,,,
5059,2015,3.3986,,,
5059,2016,3.3960000000000004,,,
5059,2017,3.1477,,,
5059,2018,3.1591,,,
5059,2019,3.1919999999999997,,,
5060,2015,4.2446,,,
5060,2016,3.6051,,,
5060,2017,3.8138,,,
5060,2018,3.3423,,,
5060,2019,4.6062,,,
5066,2015,0.1945,,,
5066,2016,0.1521,,,
5066,2017,0.1194,,,
5066,2018,0.1286,,,
5066,2019,0.12300000000000001,,,
6795,2015,0.0772,,,
6795,2016,0.011000000000000001,,,
6795,2017,0.1101,,,
6795,2018,0.0583,,,
6795,2019,0.1475,,,
6992,2015,0.1163,,,
6992,2016,0.0207,,,
6992,2017,0.0336,,,
6992,2018,0.09,,,
6992,2019,0.2322,,,
69921,2015,0.0519,,,
69921,2016,0.0207,,,
69921,2017,0.0311,,,
69921,2018,0.0726,,,
69921,2019,0.028999999999999998,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0535,16.8614,,
6994,2016,0.0342,10.7962,,
6994,2017,0.0293,9.227,,
6994,2018,0.0292,9.1926,,
6994,2019,0.0234,7.3769,,
5058,2015,41.5345,,,
5058,2016,39.3897,,,
5058,2017,42.0788,,,
5058,2018,43.6602,,,
5058,2019,46.4271,,,
5059,2015,2.9539,,,
5059,2016,3.0196,,,
5059,2017,3.2234,,,
5059,2018,3.3327,,,
5059,2019,3.5051,,,
5060,2015,0.9139,,,
5060,2016,0.9286,,,
5060,2017,0.9452,,,
5060,2018,0.9722,,,
5060,2019,1.0044,,,
5066,2015,1.6653,,,
5066,2016,1.9479,,,
5066,2017,2.0003,,,
5066,2018,2.0601,,,
5066,2019,2.14,,,
6795,2015,16.117,,,
6795,2016,12.2681,,,
6795,2017,10.8175,,,
6795,2018,8.5162,,,
6795,2019,7.6502,,,
6992,2015,0.1141,,,
6992,2016,0.2324,,,
6992,2017,0.2822,,,
6992,2018,0.1639,,,
6992,2019,0.1328,,,
69921,2015,0.1141,,,
69921,2016,0.2324,,,
69921,2017,0.2822,,,
69921,2018,0.1639,,,
69921,2019,0.1328,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0314,64.0413,,
6994,2016,0.0395,81.2954,,
6994,2017,0.0419,102.5034,,
6994,2018,0.0485,93.7683,,
6994,2019,0.0526,102.0888,,
5058,2015,0.001,,,
5058,2016,0.001,,,
5058,2017,0.001,,,
5058,2018,0.001,,,
5058,2019,0.001,,,
5059,2015,0.0142,,,
5059,2016,0.0142,,,
5059,2017,0.0142,,,
5059,2018,0.0142,,,
5059,2019,0.0142,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
5058,2015,1.0748,,,
5058,2016,1.0827,,,
5058,2017,1.082,,,
5058,2018,1.0849,,,
5058,2019,1.0879,,,
5059,2015,1.2323,,,
5059,2016,1.2129,,,
5059,2017,1.2146,,,
5059,2018,1.2146,,,
5059,2019,1.2146,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0006,7.8946,,
6994,2016,0.0005,6.3777,,
6994,2017,0.0005,6.5285,,
6994,2018,0.0004,4.8542,,
6994,2019,0.0003,3.5254,,
5058,2015,2.6232,,,
5058,2016,2.5254,,,
5058,2017,2.5984,,,
5058,2018,2.6265,,,
5058,2019,2.716,,,
5059,2015,0.8355,,,
5059,2016,0.8583,,,
5059,2017,0.8641,,,
5059,2018,0.8703,,,
5059,2019,0.8821,,,
5060,2015,0.4184,,,
5060,2016,0.262,,,
5060,2017,0.1789,,,
5060,2018,0.0885,,,
5060,2019,0.252,,,
5066,2015,0.0092,,,
5066,2016,0.008,,,
5066,2017,0.0076,,,
5066,2018,0.0073,,,
5066,2019,0.0111,,,
6795,2015,0.0111,,,
6795,2016,0.0418,,,
6795,2017,0.0134,,,
6795,2018,0.0031,,,
6795,2019,0.004,,,
6992,2015,0.0042,,,
6992,2016,0.0519,,,
6992,2017,0.0374,,,
6992,2018,0.0062,,,
6992,2019,0.0291,,,
69921,2015,0.0042,,,
69921,2016,0.0519,,,
69921,2017,0.0374,,,
69921,2018,0.0062,,,
69921,2019,0.0291,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0364,142.1497,,
6994,2016,0.0331,127.8433,,
6994,2017,0.0324,131.7601,,
6994,2018,0.0269,116.1471,,
6994,2019,0.0244,111.8537,,
5058,2015,81.9956,,,
5058,2016,79.9461,,,
5058,2017,79.7511,,,
5058,2018,80.946,,,
5058,2019,79.6521,,,
5059,2015,4.7179,,,
5059,2016,4.7032,,,
5059,2017,4.6952,,,
5059,2018,4.7546,,,
5059,2019,4.7484,,,
5066,2015,0.7047,,,
5066,2016,0.5489999999999999,,,
5066,2017,0.7290000000000001,,,
5066,2018,0.6685,,,
5066,2019,0.6944,,,
6795,2015,0.1498,,,
6795,2016,0.027999999999999997,,,
6795,2017,0.1823,,,
6795,2018,0.0012,,,
6795,2019,0.0668,,,
6992,2015,0.0249,,,
6992,2016,0.0,,,
6992,2017,0.4929,,,
6992,2018,0.0,,,
6992,2019,0.0274,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.1162,1223.117,,
6994,2016,0.11699999999999999,1248.218,,
6994,2017,0.1283,1356.8433,,
6994,2018,0.1325,1374.6283,,
6994,2019,0.1364,1410.3567,,
5058,2015,213.2454,,,
5058,2016,213.843,,,
5058,2017,213.563,,,
5058,2018,213.7873,,,
5058,2019,216.4106,,,
5059,2015,15.5381,,,
5059,2016,15.5488,,,
5059,2017,15.5548,,,
5059,2018,15.1265,,,
5059,2019,15.3746,,,
5060,2015,27.1339,,,
5060,2016,30.0322,,,
5060,2017,32.4987,,,
5060,2018,35.008,,,
5060,2019,37.6254,,,
5066,2015,1.5341,,,
5066,2016,1.7418,,,
5066,2017,1.2978,,,
5066,2018,1.0968,,,
5066,2019,1.317,,,
6795,2015,1.0599,,,
6795,2016,1.1973,,,
6795,2017,0.6145,,,
6795,2018,0.2181,,,
6795,2019,5.4176,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.1747,1903.9523,,
6994,2016,0.1597,1699.6207,,
6994,2017,0.1404,1402.2731,,
6994,2018,0.1267,1176.7377,,
6994,2019,0.1148,999.8475,,
5058,2015,742.6339,,,
5058,2016,736.5260000000001,,,
5058,2017,744.6129,,,
5058,2018,824.2504,,,
5058,2019,871.1013,,,
5059,2015,27.9279,,,
5059,2016,27.8394,,,
5059,2017,28.5735,,,
5059,2018,31.3195,,,
5059,2019,32.7546,,,
5060,2015,32.4397,,,
5060,2016,32.4957,,,
5060,2017,30.6614,,,
5060,2018,33.6384,,,
5060,2019,35.3973,,,
5066,2015,10.4989,,,
5066,2016,10.2258,,,
5066,2017,10.1597,,,
5066,2018,9.6473,,,
5066,2019,9.2889,,,
6795,2015,0.7367,,,
6795,2016,0.7942,,,
6795,2017,0.3495,,,
6795,2018,0.304,,,
6795,2019,0.5539,,,
6992,2015,0.0573,,,
6992,2016,0.0224,,,
6992,2017,0.1892,,,
6992,2018,0.0224,,,
6992,2019,0.6748,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0013,0.1882,,
6993,2019,0.0,0.0,,
6994,2015,8.4893,11505.4278,,
6994,2016,5.3209,9768.4072,,
6994,2017,2.7005,10339.9052,,
6994,2018,1.0168,9883.5264,,
6994,2019,0.5823,9405.6734,,
5058,2015,0.0142,,,
5058,2016,0.0143,,,
