Code Produit,Code année,Emission de N2O,Emission indirecte de NO2
5062,2016,1.1061,0.4701
5062,2017,1.0943,0.4651
5062,2018,1.0827,0.4601
5062,2019,1.0804,0.4591
5063,2015,0.545,0.1306
5063,2016,0.5443,0.1297
5063,2017,0.5473,0.1307
5063,2018,0.5281,0.1263
5063,2019,0.5282,0.1262
5064,2015,1.5062,0.3389
5064,2016,1.5599,0.35100000000000003
5064,2017,1.3763,0.3097
5064,2018,1.2897,0.2902
5064,2019,1.4005,0.3151
5061,2015,21.601999999999997,7.0207
5061,2016,23.2818,7.5666
5061,2017,27.1345,8.8187
5061,2018,23.8216,7.742000000000001
5061,2019,24.746,8.0424
5062,2015,2.6205,1.1137
5062,2016,2.611,1.1097
5062,2017,2.6063,1.1077
5062,2018,2.6004,1.1052
5062,2019,2.5949,1.1028
5063,2015,5.5842,1.2102
5063,2016,5.5227,1.198
5063,2017,5.5148,1.1962
5063,2018,5.4789,1.1888
5063,2019,5.4407,1.1811
5064,2015,6.9887,1.5725
5064,2016,7.72,1.7369999999999999
5064,2017,7.9237,1.7828
5064,2018,7.8648,1.7696
5064,2019,7.0021,1.5755
5062,2015,0.1007,0.0428
5062,2016,0.1034,0.0439
5062,2017,0.0943,0.0401
5062,2018,0.0948,0.0403
5062,2019,0.0959,0.0407
5063,2015,0.3086,0.0809
5063,2016,0.3154,0.0811
5063,2017,0.2836,0.073
5063,2018,0.2803,0.071
5063,2019,0.2815,0.0708
5064,2015,0.0387,0.0087
5064,2016,0.0304,0.0069
5064,2017,0.0276,0.0062
5064,2018,0.0278,0.0063
5064,2019,0.0309,0.0069
5061,2015,0.0153,0.005
5061,2016,0.19399999999999998,0.063
5061,2017,0.0671,0.0218
5061,2018,0.0671,0.0218
5061,2019,0.1094,0.0356
5062,2015,0.2564,0.109
5062,2016,0.2806,0.1192
5062,2017,0.2984,0.1268
5062,2018,0.3045,0.1294
5062,2019,0.3147,0.1338
5063,2015,1.9298,0.6475
5063,2016,1.8646,0.6133
5063,2017,2.0076,0.67
5063,2018,2.0907,0.7018
5063,2019,2.2245,0.754
5064,2015,0.3166,0.0712
5064,2016,0.3255,0.0732
5064,2017,0.3355,0.0755
5064,2018,0.3445,0.0775
5064,2019,0.3518,0.0792
5062,2015,0.0001,0.0001
5062,2016,0.0001,0.0001
5062,2017,0.0001,0.0001
5062,2018,0.0001,0.0001
5062,2019,0.0001,0.0001
5063,2015,0.0,0.0
5063,2016,0.0,0.0
5063,2017,0.0,0.0
5063,2018,0.0,0.0
5063,2019,0.0,0.0
5061,2015,0.0009,0.0003
5061,2016,0.0015,0.0005
5061,2017,0.0018,0.0006
5061,2018,0.001,0.0003
5061,2019,0.0014,0.0005
5062,2015,0.0107,0.0046
5062,2016,0.0106,0.0045
5062,2017,0.0107,0.0045
5062,2018,0.0107,0.0045
5062,2019,0.0107,0.0045
5063,2015,0.0286,0.0078
5063,2016,0.0288,0.0078
5063,2017,0.0288,0.0078
5063,2018,0.0289,0.0079
5063,2019,0.028999999999999998,0.0079
5061,2015,0.1021,0.0332
5061,2016,0.1021,0.0332
5061,2017,0.1021,0.0332
5061,2018,0.1021,0.0332
5061,2019,0.1021,0.0332
5062,2015,0.1294,0.055
5062,2016,0.1325,0.0563
5062,2017,0.1341,0.057
5062,2018,0.1356,0.0577
5062,2019,0.1398,0.0594
5063,2015,0.2261,0.0495
5063,2016,0.2343,0.0512
5063,2017,0.2349,0.0513
5063,2018,0.2385,0.0522
5063,2019,0.2392,0.0523
5064,2015,0.0017,0.0004
5064,2016,0.0014,0.0003
5064,2017,0.0012,0.0003
5064,2018,0.0009,0.0002
5064,2019,0.0015,0.0003
5061,2015,1.0764,0.3498
5061,2016,1.4646,0.47600000000000003
5061,2017,1.1283,0.3667
5061,2018,1.1283,0.3667
5061,2019,1.2404,0.4031
5062,2015,0.2465,0.1048
5062,2016,0.2491,0.1059
5062,2017,0.2467,0.1049
5062,2018,0.2516,0.1069
5062,2019,0.2555,0.1086
5063,2015,4.2398,1.2762
5063,2016,4.2077,1.2657
5063,2017,4.1892,1.2691
5063,2018,4.2585,1.2819999999999998
5063,2019,4.252,1.2727
5064,2015,0.32799999999999996,0.0738
5064,2016,0.299,0.0673
5064,2017,0.3871,0.0871
5064,2018,0.3547,0.0798
5064,2019,0.5277,0.1187
5062,2015,1.2266,0.5213
5062,2016,1.2309999999999999,0.5232
5062,2017,1.2303,0.5229
5062,2018,1.2242,0.5203
5062,2019,1.2384,0.5263
5063,2015,4.1038,1.4669
5063,2016,4.1296,1.4775
5063,2017,4.1187,1.4725
5063,2018,4.1443,1.4787
5063,2019,4.1739,1.4857
5064,2015,0.4074,0.0917
5064,2016,0.4557,0.1025
5064,2017,0.3215,0.0723
5064,2018,0.3134,0.0705
5064,2019,0.4208,0.0947
5061,2015,23.3604,7.5921
5061,2016,29.8018,9.6856
5061,2017,27.73,9.0123
5061,2018,24.005,7.8016
5061,2019,27.1789,8.8332
5062,2015,1.1827,0.5027
5062,2016,1.2158,0.5167
5062,2017,1.262,0.5363
5062,2018,1.357,0.5767
5062,2019,1.3851,0.5887
5063,2015,34.2831,9.0799
5063,2016,34.1805,9.0742
5063,2017,34.6886,9.1568
5063,2018,38.1644,10.0156
5063,2019,40.0636,10.4926
5064,2015,7.4436,1.6748
5064,2016,6.8262,1.5359
5064,2017,6.9743,1.5692
5064,2018,6.649,1.496
5064,2019,6.6178,1.489
5062,2015,0.0017,0.0007
5062,2016,0.0017,0.0007
5062,2017,0.0017,0.0007
5062,2018,0.0017,0.0007
5062,2019,0.0017,0.0007
5063,2015,0.0,0.0
5063,2016,0.0,0.0
5063,2017,0.0,0.0
5063,2018,0.0,0.0
5063,2019,0.0,0.0
5061,2015,15.4779,5.0303
5061,2016,18.816,6.1152
5061,2017,21.4549,6.9728
5061,2018,22.0772,7.1751
5061,2019,20.7827,6.7544
5062,2015,4.7899,2.0357
5062,2016,4.5923,1.9517
5062,2017,4.4886,1.9077
5062,2018,4.3583,1.8523
5062,2019,4.2799,1.819
5063,2015,1.9251,0.5127
5063,2016,1.8585,0.4953
5063,2017,1.8235,0.4859
5063,2018,1.7508,0.4666
5063,2019,1.6606,0.44299999999999995
5064,2015,11.8692,2.6706
5064,2016,12.540999999999999,2.8217
5064,2017,11.9362,2.6856
5064,2018,12.8183,2.8841
5064,2019,13.662,3.0739
5061,2015,1.7231,0.56
5061,2016,2.4605,0.7996
5061,2017,2.4434,0.7941
5061,2018,2.718,0.8833
5061,2019,2.5406,0.8257
5062,2015,0.6774,0.2879
5062,2016,0.6586,0.2799
5062,2017,0.6455,0.2743
5062,2018,0.6293,0.2674
5062,2019,0.6298,0.2677
5063,2015,16.1952,3.7624
5063,2016,16.282,3.7774
5063,2017,15.9593,3.7104
5063,2018,15.5774,3.6210000000000004
5063,2019,15.5347,3.6183
5064,2015,1.291,0.2905
5064,2016,1.1385,0.2562
5064,2017,1.2448,0.2801
5064,2018,0.8244,0.1855
5064,2019,1.1558,0.2601
5062,2015,0.0244,0.0104
5062,2016,0.0247,0.0105
5062,2017,0.0252,0.0107
5062,2018,0.0256,0.0109
5062,2019,0.026000000000000002,0.011000000000000001
5063,2015,0.3168,0.0693
5063,2016,0.3141,0.0688
5063,2017,0.3168,0.0695
5063,2018,0.3188,0.07
5063,2019,0.3209,0.0705
5064,2015,0.0002,0.0
5064,2016,0.0002,0.0
5064,2017,0.0002,0.0
5064,2018,0.0002,0.0
5064,2019,0.0002,0.0
5061,2015,3.6830000000000003,1.197
5061,2016,3.9631,1.288
5061,2017,4.0951,1.3309
5061,2018,4.0951,1.3309
5061,2019,4.0511,1.3166
5062,2015,2.6151,1.1114
5062,2016,2.4944,1.0601
5062,2017,2.4592,1.0452
5062,2018,2.3918,1.0165
5062,2019,2.062,0.8764
5063,2015,21.4566,4.7605
5063,2016,21.1371,4.6947
5063,2017,20.5644,4.574
5063,2018,20.3948,4.5391
5063,2019,20.8473,4.6359
5064,2015,0.3836,0.0863
5064,2016,0.3393,0.0763
5064,2017,0.3371,0.0759
5064,2018,0.4093,0.0921
5064,2019,0.4419,0.0994
5061,2015,26.648000000000003,8.6606
5061,2016,24.3402,7.9106
5061,2017,24.5654,7.9838
5061,2018,24.7159,8.0327
5061,2019,24.5405,7.9757
5062,2015,4.4169,1.8772
5062,2016,4.5837,1.9481
5062,2017,4.6183,1.9628
5062,2018,4.757,2.0217
5062,2019,4.6066,1.9578
5063,2015,7.9413,1.7907
5063,2016,8.1371,1.8322
5063,2017,8.4939,1.9376
5063,2018,8.6925,1.9817
5063,2019,9.2169,2.0892
5064,2015,8.6174,1.9389
5064,2016,8.3406,1.8766
5064,2017,8.2586,1.8582
5064,2018,8.3389,1.8762
5064,2019,8.2149,1.8483
5061,2015,0.0149,0.0049
5061,2016,0.2944,0.0957
5061,2017,0.2074,0.0674
5061,2018,0.0569,0.0185
5061,2019,0.1862,0.0605
5062,2015,0.1787,0.0759
5062,2016,0.1781,0.0757
5062,2017,0.1772,0.0753
5062,2018,0.1715,0.0729
5062,2019,0.1727,0.0734
5063,2015,7.6875,2.588
5063,2016,7.4827,2.5159
5063,2017,7.44,2.5056
5063,2018,7.0341,2.3859
5063,2019,6.8486,2.3309
5064,2015,0.1423,0.032
5064,2016,0.1197,0.0269
5064,2017,0.1189,0.0267
5064,2018,0.1154,0.026000000000000002
5064,2019,0.1324,0.0298
5061,2015,2.6011,0.8454
5061,2016,2.9560000000000004,0.9607
5061,2017,3.3108,1.0759999999999998
5061,2018,2.3255,0.7558
5061,2019,2.8641,0.9308
5062,2015,0.3445,0.1464
5062,2016,0.3552,0.151
5062,2017,0.366,0.1555
5062,2018,0.3661,0.1556
5062,2019,0.3945,0.1677
5063,2015,5.9543,1.4091
5063,2016,5.8179,1.38
5063,2017,5.7776,1.3747
5063,2018,5.7569,1.3738
5063,2019,5.7418,1.374
5064,2015,0.478,0.1076
5064,2016,0.5312,0.1195
5064,2017,0.6743,0.1517
5064,2018,0.4808,0.1082
5064,2019,0.4168,0.0938
5061,2015,0.6694,0.2176
5061,2016,0.9129999999999999,0.2967
5061,2017,1.0214,0.332
5061,2018,1.0214,0.332
5061,2019,0.9853,0.3202
5062,2015,0.239,0.1016
5062,2016,0.2602,0.1106
5062,2017,0.2193,0.0932
5062,2018,0.2134,0.0907
5062,2019,0.2331,0.099
5063,2015,8.3578,2.0376
5063,2016,8.3265,2.0012
5063,2017,8.3395,2.0622
5063,2018,8.4637,2.0987
5063,2019,8.581,2.1197
5064,2015,0.2233,0.0502
5064,2016,0.2192,0.0493
5064,2017,0.3374,0.0759
5064,2018,0.3453,0.0777
5064,2019,0.233,0.0524
5061,2015,1666.8494,541.7261
5061,2016,1696.2587,551.2841
5061,2017,1727.0825,561.3018
5061,2018,1707.4828,554.9319
5061,2019,1710.2747,555.8393
5062,2015,425.1907,180.7061
5062,2016,429.8263,182.6762
5062,2017,433.5948,184.2778
5062,2018,431.3912,183.3413
5062,2019,427.0051,181.4772
5063,2015,2154.6899,570.0781
5063,2016,2190.4027,579.5832
5063,2017,2218.6487,586.9815
5063,2018,2245.9689,593.7634
5063,2019,2279.263,603.5659
5064,2015,562.3395,126.5264
5064,2016,575.6513,129.5215
5064,2017,588.077,132.3173
5064,2018,576.5021,129.713
5064,2019,583.6302,131.3168
5061,2015,54.6756,17.7696
5061,2016,59.1187,19.2136
5061,2017,67.69800000000001,22.0018
5061,2018,67.554,21.9551
5061,2019,64.7903,21.0568
5062,2015,22.7283,9.6595
5062,2016,23.4718,9.9755
5062,2017,23.8648,10.1425
5062,2018,24.5216,10.4217
5062,2019,25.0776,10.658
5063,2015,651.8897,179.2972
5063,2016,668.5216,184.2287
5063,2017,675.5564,186.6932
5063,2018,689.931,190.7014
5063,2019,709.0539,196.7293
5064,2015,39.2104,8.8223
5064,2016,40.067,9.0151
5064,2017,42.7788,9.6252
5064,2018,44.2379,9.9535
5064,2019,43.0773,9.6924
5061,2015,12.9816,4.218999999999999
5061,2016,14.5307,4.7225
5061,2017,15.948,5.1831
5061,2018,16.0156,5.2051
5061,2019,15.4981,5.0369
5062,2015,9.1818,3.9023
5062,2016,9.5862,4.0741
5062,2017,9.6651,4.1076
5062,2018,10.0482,4.2705
5062,2019,10.338,4.3936
5063,2015,276.1999,71.4468
5063,2016,284.5033,73.6979
5063,2017,284.7966,73.9764
5063,2018,290.5144,75.4382
5063,2019,299.6953,78.5344
5064,2015,11.1046,2.4985
5064,2016,11.0817,2.4934
5064,2017,11.832,2.6622
5064,2018,12.1167,2.7262
5064,2019,12.1374,2.7309
5061,2015,1.4222,0.4622
5061,2016,1.1949,0.3884
5061,2017,1.5305,0.4974
5061,2018,1.3318,0.4328
5061,2019,1.3524,0.4395
5062,2015,2.8312,1.2033
5062,2016,2.9158,1.2392
5062,2017,3.0063,1.2777
5062,2018,3.1125,1.3228
5062,2019,3.2333,1.3742
5063,2015,75.7147,21.0247
5063,2016,78.4932,21.9035
5063,2017,81.6095,22.8357
5063,2018,85.0904,23.8776
5063,2019,88.8215,24.991999999999997
5064,2015,2.9961,0.6741
5064,2016,3.2586,0.7332
5064,2017,3.2991,0.7423
5064,2018,3.4522,0.7767
5064,2019,3.5088,0.7895
5061,2015,26.6761,8.6697
5061,2016,27.5324,8.948
5061,2017,29.5745,9.6117
5061,2018,29.5612,9.6074
5061,2019,28.8894,9.389
5062,2015,3.1911,1.3562
5062,2016,3.1691,1.3469
5062,2017,3.1759,1.3497
5062,2018,3.1975,1.3589
5062,2019,3.2404,1.3772
5063,2015,108.0138,31.2576
5063,2016,108.2975,31.393
5063,2017,107.8126,31.2846
5063,2018,108.3541,31.3896
5063,2019,109.8814,31.8313
5064,2015,9.2394,2.0789
5064,2016,8.8217,1.9849
5064,2017,9.2478,2.0808
5064,2018,9.7455,2.1927
5064,2019,9.2023,2.0705
5061,2015,6.1054,1.9842
5061,2016,5.7798,1.8784
5061,2017,8.0142,2.6046
5061,2018,8.0381,2.6124
5061,2019,7.2774,2.3651
5062,2015,1.0658,0.45299999999999996
5062,2016,1.0646,0.4524
5062,2017,1.0434,0.4434
5062,2018,1.0327,0.4389
5062,2019,1.0035,0.4265
5063,2015,33.7755,8.8698
5063,2016,33.4694,8.767000000000001
5063,2017,32.2273,8.4974
5063,2018,31.8644,8.407
5063,2019,31.426,8.267000000000001
5064,2015,2.1636,0.4868
5064,2016,1.8278,0.4112
5064,2017,3.0128,0.6779
5064,2018,2.6562,0.5977
5064,2019,2.3182,0.5216
5061,2015,7.4903,2.4344
5061,2016,10.0809,3.2763
5061,2017,12.6308,4.105
5061,2018,12.6074,4.0974
5061,2019,11.773,3.8262
5062,2015,6.4584,2.7448
5062,2016,6.7362,2.8629
5062,2017,6.9742,2.9641
5062,2018,7.1307,3.0305
5062,2019,7.2624,3.0865
5063,2015,158.1858,46.6982
5063,2016,163.7581,48.4672
5063,2017,169.1105,50.0992
5063,2018,174.1077,51.589
5063,2019,179.2298,53.1046
5064,2015,13.7067,3.0839999999999996
5064,2016,15.0771,3.3924
5064,2017,15.3871,3.4621
5064,2018,16.2673,3.6602
5064,2019,15.9107,3.5799
5061,2015,343.0462,111.49
5061,2016,367.6108,119.4735
5061,2017,385.0235,125.1326
5061,2018,386.1603,125.5021
5061,2019,379.5982,123.3694
5062,2015,101.2562,43.0339
5062,2016,100.1521,42.5646
5062,2017,98.169,41.7218
5062,2018,98.8084,41.9936
5062,2019,98.3334,41.7917
5063,2015,671.1099,153.1266
5063,2016,681.9785,155.536
5063,2017,687.5762,156.7351
5063,2018,689.6708,157.2098
5063,2019,696.5830000000001,158.8429
5064,2015,162.8509,36.6415
5064,2016,171.9929,38.6984
5064,2017,171.8836,38.6738
5064,2018,167.8251,37.7606
5064,2019,167.6672,37.7251
5061,2015,225.4725,73.2786
5061,2016,222.62099999999998,72.3518
5061,2017,223.8265,72.7436
5061,2018,226.4978,73.6118
5061,2019,224.3151,72.9024
5062,2015,41.2284,17.5221
5062,2016,41.8645,17.7924
5062,2017,42.2587,17.9599
5062,2018,42.3803,18.0116
5062,2019,42.3995,18.0198
5063,2015,113.1006,25.5747
5063,2016,116.3156,26.2902
5063,2017,118.1597,26.6853
5063,2018,118.9229,26.8573
5063,2019,119.5129,26.9907
5064,2015,91.2821,20.5385
5064,2016,102.4782,23.0576
5064,2017,94.3464,21.2279
5064,2018,94.8208,21.3347
5064,2019,88.6522,19.9467
5061,2015,22.1572,7.2011
5061,2016,31.2984,10.172
5061,2017,31.3444,10.1869
5061,2018,28.8604,9.3796
5061,2019,30.5011,9.9128
5062,2015,10.9391,4.6491
5062,2016,11.0652,4.7027
5062,2017,11.219000000000001,4.7681
5062,2018,11.4526,4.8674
5062,2019,11.6462,4.9496
5063,2015,73.3234,17.85
5063,2016,73.9878,17.9969
5063,2017,74.50399999999999,18.1092
5063,2018,75.609,18.3372
5063,2019,76.4249,18.5143
5064,2015,6.5329,1.4699
5064,2016,7.1239,1.6029
5064,2017,6.9407,1.5617
5064,2018,6.6454,1.4952
5064,2019,6.5572,1.4754
5061,2015,2.4801,0.8059999999999999
5061,2016,2.2041,0.7163
5061,2017,2.3588,0.7666
5061,2018,2.4267,0.7887
5061,2019,2.3299,0.7572
5062,2015,2.4808,1.0543
5062,2016,2.5818,1.0973
5062,2017,2.6239999999999997,1.1152
5062,2018,2.675,1.1369
5062,2019,2.6758,1.1372
5063,2015,15.0637,3.7676
5063,2016,15.1827,3.8193
5063,2017,14.9889,3.7762
5063,2018,14.9126,3.7584
5063,2019,14.9195,3.7654
5064,2015,0.4884,0.1099
5064,2016,0.5306,0.1194
5064,2017,0.513,0.1154
5064,2018,0.5439,0.1224
5064,2019,0.5262,0.1184
5061,2015,92.9364,30.2043
5061,2016,111.4873,36.2334
5061,2017,127.4938,41.4355
5061,2018,128.3755,41.722
5061,2019,122.4522,39.797
5062,2015,46.6079,19.8084
5062,2016,44.6407,18.9723
5062,2017,42.0674,17.8786
5062,2018,42.3004,17.9777
5062,2019,41.611999999999995,17.6851
5063,2015,469.6221,105.9344
5063,2016,476.4925,107.4296
5063,2017,479.9236,108.1644
5063,2018,480.2263,108.2569
5063,2019,485.7257,109.5725
5064,2015,64.5476,14.5232
5064,2016,61.8603,13.9186
5064,2017,70.0835,15.7688
5064,2018,65.815,14.8084
5064,2019,71.9316,16.1846
5061,2015,1011.8125,328.839
5061,2016,1006.5943,327.1432
5061,2017,1006.6735,327.1689
5061,2018,990.8327,322.0206
5061,2019,1001.3668,325.4442
5062,2015,184.0923,78.2392
5062,2016,189.2482,80.4305
5062,2017,194.6091,82.7088
5062,2018,195.4673,83.0736
5062,2019,191.9022,81.5584
5063,2015,638.479,182.4007
5063,2016,652.3276,186.0931
5063,2017,664.7603,188.8193
5063,2018,678.1921,192.0232
5063,2019,690.9311,195.7512
5064,2015,258.8958,58.2516
5064,2016,262.2923,59.0158
5064,2017,266.29400000000004,59.9161
5064,2018,265.8012,59.8053
5064,2019,267.5042,60.1884
5061,2015,13.0466,4.2402
5061,2016,13.2823,4.3168
5061,2017,13.2545,4.3077
5061,2018,13.5007,4.3877
5061,2019,13.3458,4.3374
5062,2015,9.2355,3.9251
5062,2016,9.8328,4.178999999999999
5062,2017,10.0877,4.2873
5062,2018,10.3761,4.4098
5062,2019,10.5996,4.5048
5063,2015,26.4781,8.3381
5063,2016,27.7562,8.7062
5063,2017,28.4979,8.9232
5063,2018,29.4067,9.1953
5063,2019,30.0568,9.3917
5064,2015,6.9628,1.5666
5064,2016,7.4319,1.6722
5064,2017,7.121,1.6022
5064,2018,6.9179,1.5565
5064,2019,6.7081,1.5093
5061,2015,495.7431,161.1165
5061,2016,489.7818,159.1791
5061,2017,476.8052,154.9617
5061,2018,454.9623,147.8627
5061,2019,473.8498,154.0012
5062,2015,83.2438,35.3786
5062,2016,84.9082,36.086
5062,2017,83.2103,35.3644
5062,2018,81.3649,34.5801
5062,2019,76.0028,32.3012
5063,2015,180.6127,54.03
5063,2016,186.0022,55.668
5063,2017,182.847,54.6572
5063,2018,184.9175,54.8839
5063,2019,187.9323,55.8984
5064,2015,106.7295,24.0141
5064,2016,106.4488,23.951
5064,2017,106.9342,24.0602
5064,2018,105.9536,23.8396
5064,2019,106.5466,23.973000000000003
5061,2015,357.8341,116.2961
5061,2016,346.2772,112.5401
5061,2017,354.4206,115.1867
5061,2018,364.8312,118.5702
5061,2019,355.1763,115.4323
5062,2015,57.9006,24.6078
5062,2016,59.8589,25.4401
5062,2017,61.5865,26.1742
5062,2018,62.8162,26.6969
5062,2019,63.6171,27.0373
5063,2015,284.3548,80.7388
5063,2016,290.1628,82.1881
5063,2017,296.1419,83.7932
5063,2018,301.3724,85.2122
5063,2019,305.6867,86.5344
5064,2015,90.5499,20.3737
5064,2016,93.9628,21.1416
5064,2017,96.3789,21.6853
5064,2018,97.3966,21.9142
5064,2019,98.9886,22.2724
5061,2015,112.3915,36.5272
5061,2016,115.5858,37.5654
5061,2017,123.3834,40.0996
5061,2018,121.8992,39.6173
5061,2019,120.2895,39.0941
5062,2015,30.7395,13.0643
5062,2016,31.6139,13.4359
5062,2017,36.6375,15.5709
5062,2018,37.7033,16.0239
5062,2019,38.4216,16.3292
5063,2015,71.7057,17.5277
5063,2016,73.0963,17.7749
5063,2017,82.2317,19.8576
5063,2018,84.1774,20.3496
5063,2019,86.8193,21.0063
5064,2015,44.0897,9.9202
5064,2016,44.7621,10.0715
5064,2017,46.1298,10.3792
5064,2018,46.5468,10.472999999999999
5064,2019,44.5177,10.0165
5061,2015,32.7971,10.6591
5061,2016,41.6672,13.5418
5061,2017,38.8098,12.6132
5061,2018,35.6393,11.5828
5061,2019,38.7054,12.5793
5062,2015,2.9729,1.2635
5062,2016,3.0344,1.2896
5062,2017,3.0871,1.3119999999999998
5062,2018,3.2067,1.3629
5062,2019,3.2611,1.3859
5063,2015,75.3277,21.7661
5063,2016,75.3102,21.7559
5063,2017,75.0417,21.5883
5063,2018,78.318,22.3822
5063,2019,80.4358,22.9204
5064,2015,10.5639,2.3769
5064,2016,9.6867,2.1795
5064,2017,9.7301,2.1893
5064,2018,8.9863,2.0219
5064,2019,10.7433,2.4172
5061,2015,229.6696,74.6426
5061,2016,232.5689,75.5849
5061,2017,236.7419,76.9411
5061,2018,233.0008,75.7253
5061,2019,234.1039,76.0838
5062,2015,113.3097,48.1566
5062,2016,113.2429,48.1282
5062,2017,113.1366,48.0831
5062,2018,108.7324,46.2113
5062,2019,107.887,45.852
5063,2015,93.4903,27.0673
5063,2016,93.374,27.0354
5063,2017,93.1108,27.0158
5063,2018,90.9206,26.3459
5063,2019,89.6818,25.9645
5064,2015,93.3931,21.0135
5064,2016,93.7402,21.0915
5064,2017,96.8445,21.79
5064,2018,91.344,20.5524
5064,2019,98.8702,22.2458
5061,2015,83.3908,27.101999999999997
5061,2016,90.2532,29.3323
5061,2017,93.7293,30.462
5061,2018,95.7002,31.1026
5061,2019,93.2276,30.299
5062,2015,39.0847,16.611
5062,2016,38.9478,16.5528
5062,2017,39.0094,16.579
5062,2018,38.7856,16.4839
5062,2019,38.5103,16.3669
5063,2015,23.3416,7.0041
5063,2016,22.9606,6.9034
5063,2017,22.9568,6.9114
5063,2018,22.7509,6.85
5063,2019,22.3511,6.7098
5064,2015,48.957,11.0153
5064,2016,53.0489,11.936
5064,2017,55.576,12.5046
5064,2018,52.5931,11.8335
5064,2019,55.5984,12.5097
5061,2015,36.442,11.8436
5061,2016,35.65,11.5863
5061,2017,36.7134,11.9318
5061,2018,36.6191,11.9012
5061,2019,36.3275,11.8064
5062,2015,18.0178,7.6576
5062,2016,18.2423,7.752999999999999
5062,2017,18.3604,7.8032
5062,2018,17.7433,7.5409
5062,2019,17.6753,7.5120000000000005
5063,2015,21.9355,6.6366
5063,2016,22.2954,6.7465
5063,2017,22.5053,6.8274
5063,2018,21.6148,6.5633
5063,2019,21.4068,6.5052
5064,2015,11.1194,2.5019
5064,2016,9.9775,2.2449
5064,2017,10.4699,2.3557
5064,2018,8.386000000000001,1.8868
5064,2019,11.005999999999998,2.4763
5061,2015,38.3025,12.4483
5061,2016,37.042,12.0386
5061,2017,38.699,12.5772
5061,2018,35.7193,11.6088
5061,2019,37.1535,12.0749
5062,2015,20.081,8.5344
5062,2016,20.2043,8.5868
5062,2017,20.4125,8.6753
5062,2018,17.5571,7.4618
5062,2019,17.5737,7.4688
5063,2015,21.2867,6.9956
5063,2016,21.2879,6.9721
5063,2017,21.412,7.0015
5063,2018,20.9926,6.8211
5063,2019,20.8071,6.7343
5064,2015,10.047,2.2606
5064,2016,11.2955,2.5415
5064,2017,8.9233,2.0077
5064,2018,10.9302,2.4593
5064,2019,10.0488,2.261
5061,2015,71.5344,23.2487
5061,2016,69.6237,22.6277
5061,2017,67.6001,21.97
5061,2018,64.9621,21.1127
5061,2019,67.3953,21.9035
5062,2015,36.1261,15.3536
5062,2016,35.8485,15.2356
5062,2017,35.3543,15.0256
5062,2018,34.6464,14.7247
5062,2019,34.1278,14.5043
5063,2015,26.9266,6.431
5063,2016,26.8302,6.4133
5063,2017,26.2367,6.2756
5063,2018,25.5623,6.1115
5063,2019,25.1168,6.0152
5064,2015,23.2698,5.2357
5064,2016,19.4183,4.3691
5064,2017,21.8752,4.9219
5064,2018,19.4346,4.3728
5064,2019,22.2169,4.9988
5061,2015,27.6455,8.9848
5061,2016,30.366,9.8689
5061,2017,30.9456,10.0573
5061,2018,29.9349,9.7288
5061,2019,30.4155,9.885
5062,2015,3.8043,1.6168
5062,2016,3.7113,1.5773
5062,2017,3.8153,1.6215
5062,2018,3.8616,1.6412
5062,2019,3.8049,1.6171
5063,2015,99.721,28.1863
5063,2016,94.20100000000001,26.6901
5063,2017,97.645,27.718000000000004
5063,2018,97.2544,27.4831
5063,2019,93.0132,26.278000000000002
5064,2015,7.9892,1.7976
5064,2016,7.5588,1.7007
5064,2017,10.2762,2.3121
5064,2018,7.2939,1.6411
5064,2019,6.5113,1.4651
5061,2015,27.2134,8.8444
5061,2016,29.9532,9.7348
5061,2017,30.4356,9.8916
5061,2018,29.3734,9.5464
5061,2019,29.9207,9.7242
5062,2015,3.4242,1.4553
5062,2016,3.3215,1.4116
5062,2017,3.4209,1.4539
5062,2018,3.4636,1.472
5062,2019,3.4013,1.4456
5063,2015,98.661,27.9354
5063,2016,93.1419,26.4389
5063,2017,96.5614,27.4615
5063,2018,96.1575,27.2235
5063,2019,91.8664,26.0075
5064,2015,7.9829,1.7962
5064,2016,7.5518,1.6991
5064,2017,10.2689,2.3105
5064,2018,7.2868,1.6395
5064,2019,6.5046,1.4635
5061,2015,0.4254,0.1383
5061,2016,0.4052,0.1317
5061,2017,0.5026,0.1634
5061,2018,0.5547,0.1803
5061,2019,0.4875,0.1584
5062,2015,0.3246,0.1379
5062,2016,0.3345,0.1422
5062,2017,0.3391,0.1441
5062,2018,0.3429,0.1457
5062,2019,0.3483,0.14800000000000002
5063,2015,0.8814,0.2094
5063,2016,0.8739,0.2082
5063,2017,0.9047,0.2149
5063,2018,0.9116,0.2166
5063,2019,0.9566,0.2264
5064,2015,0.0062,0.0014
5064,2016,0.0069,0.0016
5064,2017,0.0072,0.0016
5064,2018,0.006999999999999999,0.0016
5064,2019,0.0067,0.0015
5061,2015,0.0,0.0
5061,2016,0.0,0.0
5061,2017,0.0,0.0
5061,2018,0.0,0.0
5061,2019,0.0,0.0
5062,2015,0.0113,0.0048
5062,2016,0.0116,0.0049
5062,2017,0.0117,0.005
5062,2018,0.0119,0.0051
5062,2019,0.0121,0.0051
5063,2015,0.0312,0.0069
5063,2016,0.032,0.006999999999999999
5063,2017,0.0327,0.0072
5063,2018,0.0333,0.0073
5063,2019,0.0339,0.0075
5064,2015,0.0001,0.0
