Code zone,Code Produit,Code année,Emission de ch4
199,5058,2017,35.4338
199,5058,2018,34.7584
199,5058,2019,33.9819
199,5059,2015,7.7532
199,5059,2016,7.7978
199,5059,2017,7.5573
199,5059,2018,7.65
199,5059,2019,7.266
199,5066,2015,0.925
199,5066,2016,0.9489
199,5066,2017,0.9107
199,5066,2018,0.919
199,5066,2019,0.9719
199,6795,2015,0.001
199,6795,2016,0.0002
199,6795,2017,0.0008
199,6795,2019,0.0006
199,6992,2015,0.0
199,6992,2016,0.0
199,6992,2017,0.01
199,6992,2018,0.0374
199,6992,2019,0.0
199,69921,2015,0.0
199,69921,2016,0.0
199,69921,2017,0.0
199,69921,2018,0.0
199,69921,2019,0.0
199,6993,2015,0.0
199,6993,2016,0.0
199,6993,2017,0.0
199,6993,2018,0.0
199,6993,2019,0.0
199,6994,2015,0.0471
199,6994,2016,0.0463
199,6994,2017,0.0451
199,6994,2018,0.0457
199,6994,2019,0.0445
198,5058,2015,34.9797
198,5058,2016,36.1365
198,5058,2017,36.1401
198,5058,2018,35.0699
198,5058,2019,35.2865
198,5059,2015,6.5696
198,5059,2016,6.678
198,5059,2017,6.645
198,5059,2018,6.4646
198,5059,2019,6.375
198,5066,2015,0.1351
198,5066,2016,0.1322
198,5066,2017,0.1336
198,5066,2018,0.1302
198,5066,2019,0.1338
198,6795,2016,0.0026
198,6795,2017,0.0007
198,6992,2015,0.0
198,6992,2016,0.0025
198,6992,2017,0.0
198,6992,2018,0.0225
198,6992,2019,0.0075
198,69921,2015,0.0
198,69921,2016,0.0
198,69921,2017,0.0
198,69921,2018,0.0
198,69921,2019,0.0
198,6993,2015,0.0
198,6993,2016,0.0
198,6993,2017,0.0
198,6993,2018,0.0
198,6993,2019,0.0
198,6994,2015,0.0354
198,6994,2016,0.0314
198,6994,2017,0.0347
198,6994,2018,0.0345
198,6994,2019,0.0345
201,5058,2015,620.2699
201,5058,2016,616.1842
201,5058,2017,609.9312
201,5058,2018,607.1683
201,5058,2019,596.5439
201,5059,2015,28.4602
201,5059,2016,28.3036
201,5059,2017,28.1222
201,5059,2018,27.9957
201,5059,2019,27.7708
201,5060,2015,0.196
201,5060,2016,0.105
201,5060,2017,0.1184
201,5060,2018,0.1343
201,5060,2019,0.1582
201,5066,2015,0.5288
201,5066,2016,0.3065
201,5066,2017,0.2848
201,5066,2018,0.2665
201,5066,2019,0.2854
201,6795,2015,0.0335
201,6795,2016,0.0594
201,6795,2017,0.0005
201,6795,2018,0.0065
201,6795,2019,0.0333
201,6992,2015,0.0
201,6992,2016,0.0
201,6992,2017,0.0
201,6992,2018,0.0
201,6992,2019,0.0
201,69921,2015,0.0
201,69921,2016,0.0
201,69921,2017,0.0
201,69921,2018,0.0
201,69921,2019,0.0
201,6993,2015,0.0
201,6993,2016,0.0
201,6993,2017,0.0
201,6993,2018,0.0
201,6993,2019,0.0
201,6994,2015,0.0628
201,6994,2016,0.0676
201,6994,2017,0.0696
201,6994,2018,0.0766
201,6994,2019,0.0789
276,5058,2015,1740.6354
276,5058,2016,1741.1257
276,5058,2017,1754.4227
276,5058,2018,1767.2849
276,5058,2019,1778.8873
276,5059,2015,69.3618
276,5059,2016,69.8371
276,5059,2017,70.2788
276,5059,2018,70.7197
276,5059,2019,71.1273
276,5060,2015,1.0584
276,5060,2016,0.9996
276,5060,2017,1.6464
276,5060,2018,1.5918
276,5060,2019,1.6156
276,5066,2015,0.4827
276,5066,2016,0.4684
276,5066,2017,0.3817
276,5066,2018,0.5372
276,5066,2019,0.5356
276,6795,2015,60.0195
276,6795,2016,68.2224
276,6795,2017,60.9854
276,6795,2018,57.6925
276,6795,2019,49.5549
276,6992,2015,0.0669
276,6992,2016,0.0839
276,6992,2017,0.064
276,6992,2018,0.1372
276,6992,2019,0.0743
276,69921,2015,0.0
276,69921,2016,0.0021
276,69921,2017,0.0021
276,69921,2018,0.0207
276,69921,2019,0.0
276,6993,2015,0.0
276,6993,2016,0.0
276,6993,2017,0.0
276,6993,2018,0.0
276,6993,2019,0.0
276,6994,2015,0.0938
276,6994,2016,0.094
276,6994,2017,0.10300000000000001
276,6994,2018,0.10300000000000001
276,6994,2019,0.1051
277,5058,2015,634.5305
277,5058,2016,636.7827
277,5058,2017,638.2181
277,5058,2018,649.0814
277,5058,2019,693.6346
277,5059,2015,18.9637
277,5059,2016,19.0629
277,5059,2017,19.1246
277,5059,2018,19.4616
277,5059,2019,20.6312
277,5066,2015,0.3596
277,5066,2016,0.2547
277,5066,2017,0.2403
277,5066,2018,0.2152
277,5066,2019,0.22699999999999998
277,6795,2015,379.6658
277,6795,2016,402.5005
277,6795,2017,359.1265
277,6795,2018,405.4618
277,6795,2019,230.2552
277,6992,2015,15.1402
277,6992,2016,23.0046
277,6992,2017,17.0044
277,6992,2018,17.7484
277,6992,2019,9.8835
277,69921,2015,14.5876
277,69921,2016,22.4893
277,69921,2017,16.4048
277,69921,2018,17.295
277,69921,2019,9.2814
277,6993,2015,1143.3108
277,6993,2016,1268.8902
277,6993,2017,1866.829
277,6993,2018,2164.9661
277,6993,2019,1768.2796
277,6994,2015,0.0118
277,6994,2016,0.0109
277,6994,2017,0.0072
277,6994,2018,0.0065
277,6994,2019,0.0061
38,5058,2015,58.1623
38,5058,2016,50.4882
38,5058,2017,53.4105
38,5058,2018,58.9378
38,5058,2019,57.5059
38,5059,2015,5.7605
38,5059,2016,5.2768
38,5059,2017,5.6088
38,5059,2018,6.0889999999999995
38,5059,2019,5.9221
38,5060,2015,132.64
38,5060,2016,121.7563
38,5060,2017,84.4563
38,5060,2018,111.04899999999999
38,5060,2019,102.1563
38,5066,2015,2.0487
38,5066,2016,1.9188
38,5066,2017,1.3489
38,5066,2018,1.7648
38,5066,2019,1.6161
38,6795,2015,0.2375
38,6795,2016,0.3848
38,6795,2017,0.0544
38,6795,2018,0.1423
38,6795,2019,0.0769
38,6992,2015,0.0
38,6992,2016,0.0456
38,6992,2017,0.0
38,6992,2018,0.0
38,6992,2019,0.0
38,69921,2015,0.0
38,69921,2016,0.0456
38,69921,2017,0.0
38,69921,2018,0.0
38,69921,2019,0.0
38,6993,2015,0.0
38,6993,2016,0.0
38,6993,2017,0.0
38,6993,2018,0.0
38,6993,2019,0.0
38,6994,2015,0.0142
38,6994,2016,0.0105
38,6994,2017,0.0066
38,6994,2018,0.0061
38,6994,2019,0.0032
210,5058,2015,110.3102
210,5058,2016,110.0768
210,5058,2017,110.9199
210,5058,2018,105.6616
210,5058,2019,103.4065
210,5059,2015,24.3461
210,5059,2016,24.5721
210,5059,2017,23.9387
210,5059,2018,23.6829
210,5059,2019,23.6995
210,5066,2015,0.4942
210,5066,2016,0.4843
210,5066,2017,0.5097
210,5066,2018,0.4053
210,5066,2019,0.5114
210,6795,2018,0.1081
210,6992,2015,0.0
210,6992,2016,0.0
210,6992,2017,0.0
210,6992,2018,0.1736
210,6992,2019,0.0
210,69921,2015,0.0
210,69921,2016,0.0
210,69921,2017,0.0
210,69921,2018,0.0
210,69921,2019,0.0
210,6993,2015,0.0206
210,6993,2016,0.0
210,6993,2017,0.0072
210,6993,2018,1.5261
210,6993,2019,0.0
210,6994,2015,0.1466
210,6994,2016,0.15
210,6994,2017,0.1441
210,6994,2018,0.1204
210,6994,2019,0.1128
211,5058,2015,129.655
211,5058,2016,129.0404
211,5058,2017,128.2711
211,5058,2018,127.6733
211,5058,2019,125.9752
211,5059,2015,28.2212
211,5059,2016,27.8637
211,5059,2017,27.7271
211,5059,2018,27.4622
211,5059,2019,26.8684
211,5066,2015,0.129
211,5066,2016,0.1338
211,5066,2017,0.135
211,5066,2018,0.1324
211,5066,2019,0.1367
211,6795,2016,0.0009
211,6795,2017,0.0002
211,6992,2015,0.0
211,6992,2016,0.0
211,6992,2017,0.0
211,6992,2018,0.0
211,6992,2019,0.0
211,69921,2015,0.0
211,69921,2016,0.0
211,69921,2017,0.0
211,69921,2018,0.0
211,69921,2019,0.0
211,6993,2015,0.0
211,6993,2016,0.0
211,6993,2017,0.0
211,6993,2018,0.0
211,6993,2019,0.0
211,6994,2015,0.0778
211,6994,2016,0.0751
211,6994,2017,0.0731
211,6994,2018,0.0716
211,6994,2019,0.0695
207,5058,2015,2.2757
207,5058,2016,2.1648
207,5058,2017,2.1727
207,5058,2018,2.0778
207,5058,2019,2.1346
207,5059,2015,0.226
207,5059,2016,0.2203
207,5059,2017,0.2397
207,5059,2018,0.2404
207,5059,2019,0.2445
207,5060,2015,16.5894
207,5060,2016,17.5596
207,5060,2017,16.6051
207,5060,2018,15.7494
207,5060,2019,16.8518
207,5066,2015,0.0933
207,5066,2016,0.0986
207,5066,2017,0.0935
207,5066,2018,0.08900000000000001
207,5066,2019,0.095
207,6795,2015,0.6319
207,6795,2016,0.2175
207,6795,2017,0.5365
207,6795,2018,0.1771
207,6795,2019,0.8553
207,6992,2015,0.1908
207,6992,2016,0.0664
207,6992,2017,0.0581
207,6992,2018,0.0249
207,6992,2019,0.2655
207,69921,2015,0.1908
207,69921,2016,0.0664
207,69921,2017,0.0581
207,69921,2018,0.0249
207,69921,2019,0.2655
207,6993,2015,42.271
207,6993,2016,17.5904
207,6993,2017,6.4642
207,6993,2018,29.2158
207,6993,2019,59.9933
207,6994,2015,0.0393
207,6994,2016,0.0425
207,6994,2017,0.0357
207,6994,2018,0.0353
207,6994,2019,0.0344
208,5058,2015,157.8191
208,5058,2016,162.7046
208,5058,2017,165.6747
208,5058,2018,166.5125
208,5058,2019,168.8866
208,5059,2015,12.0594
208,5059,2016,12.4365
208,5059,2017,12.7072
208,5059,2018,12.8187
208,5059,2019,13.0441
208,5060,2015,2.5868
208,5060,2016,3.0064
208,5060,2017,2.7534
208,5060,2018,2.5991
208,5060,2019,2.7242
208,5066,2015,0.3879
208,5066,2016,0.387
208,5066,2017,0.3724
208,5066,2018,0.3366
208,5066,2019,0.3493
208,6795,2015,0.003
208,6795,2016,0.0104
208,6795,2017,0.0028
208,6795,2018,0.0025
208,6795,2019,0.0002
208,6992,2015,0.0
208,6992,2016,0.0
208,6992,2017,0.0
208,6992,2018,0.0
208,6992,2019,0.0
208,69921,2015,0.0
208,69921,2016,0.0
208,69921,2017,0.0
208,69921,2018,0.0
208,69921,2019,0.0
208,6993,2015,0.0
208,6993,2016,0.0
208,6993,2017,0.0
208,6993,2018,0.0
208,6993,2019,0.0
208,6994,2015,0.0313
208,6994,2016,0.0316
208,6994,2017,0.0291
208,6994,2018,0.0281
208,6994,2019,0.0272
39,5058,2015,1413.8167
39,5058,2016,1497.3262
39,5058,2017,1585.9268
39,5058,2018,1679.9581
39,5058,2019,1779.6264
39,5059,2015,59.2462
39,5059,2016,62.8202
39,5059,2017,66.594
39,5059,2018,70.6039
39,5059,2019,74.8744
39,5060,2015,12.0408
39,5060,2016,12.7683
39,5060,2017,13.372
39,5060,2018,13.0077
39,5060,2019,13.4629
39,5066,2015,1.0873
39,5066,2016,1.2212
39,5066,2017,1.1989
39,5066,2018,1.2079
39,5066,2019,1.1813
39,6795,2015,75.7045
39,6795,2016,95.9888
39,6795,2017,72.2465
39,6795,2018,82.8229
39,6795,2019,59.9759
39,6992,2015,18.9467
39,6992,2016,31.3848
39,6992,2017,21.636
39,6992,2018,19.9229
39,6992,2019,13.2683
39,69921,2015,18.3718
39,69921,2016,30.733
39,69921,2017,21.4923
39,69921,2018,19.3158
39,69921,2019,12.9734
39,6993,2015,0.0
39,6993,2016,0.0
39,6993,2017,0.0
39,6993,2018,0.0
39,6993,2019,0.0
39,6994,2015,0.07
39,6994,2016,0.0724
39,6994,2017,0.0747
39,6994,2018,0.0772
39,6994,2019,0.0791
167,5058,2015,101.645
167,5058,2016,102.1596
167,5058,2017,102.1184
167,5058,2018,98.6054
167,5058,2019,98.7968
167,5059,2015,17.0949
167,5059,2016,17.3485
167,5059,2017,17.1292
167,5059,2018,16.9327
167,5059,2019,16.9473
167,5066,2015,1.1121
167,5066,2016,1.1402
167,5066,2017,1.1308
167,5066,2018,1.1063
167,5066,2019,1.1086
167,6795,2015,0.0042
167,6795,2017,0.0013
167,6795,2018,0.0004
167,6795,2019,0.0012
167,6992,2015,0.0025
167,6992,2016,0.0025
167,6992,2017,0.0325
167,6992,2018,0.0
167,6992,2019,0.0
167,69921,2015,0.0
167,69921,2016,0.0
167,69921,2017,0.0
167,69921,2018,0.0
167,69921,2019,0.0
167,6993,2015,0.0
167,6993,2016,0.0
167,6993,2017,0.006999999999999999
167,6993,2018,0.0
167,6993,2019,0.0038
167,6994,2015,0.2861
167,6994,2016,0.2768
167,6994,2017,0.2767
167,6994,2018,0.2736
167,6994,2019,0.2707
216,5058,2015,292.5187
216,5058,2016,288.9033
216,5058,2017,288.142
216,5058,2018,284.6939
216,5058,2019,280.751
216,5059,2015,67.4567
216,5059,2016,68.9204
216,5059,2017,68.5609
216,5059,2018,68.6561
216,5059,2019,68.7458
216,5060,2015,1554.254
216,5060,2016,1703.3277
216,5060,2017,1714.4656
216,5060,2018,1702.9891
216,5060,2019,1553.8355
216,5066,2015,19.9466
216,5066,2016,20.916
216,5066,2017,21.2141
216,5066,2018,21.9338
216,5066,2019,20.2363
216,6795,2015,5.8877
216,6795,2016,7.007999999999999
216,6795,2017,5.0138
216,6795,2018,2.4238
216,6795,2019,4.4561
216,6992,2015,49.7323
216,6992,2016,51.181000000000004
216,6992,2017,51.7138
216,6992,2018,23.4803
216,6992,2019,39.36
216,69921,2015,39.2242
216,69921,2016,32.3618
216,69921,2017,39.2648
216,69921,2018,18.218
216,69921,2019,25.5618
216,6993,2015,0.0
216,6993,2016,0.2535
216,6993,2017,0.0
216,6993,2018,0.0
216,6993,2019,0.0
216,6994,2015,1.2164
216,6994,2016,1.0686
216,6994,2017,1.0945
216,6994,2018,1.0514
216,6994,2019,1.0449
176,5058,2015,20.1538
176,5058,2016,20.9384
176,5058,2017,18.8441
176,5058,2018,18.9043
176,5058,2019,19.1284
176,5059,2015,3.3986
176,5059,2016,3.3960000000000004
176,5059,2017,3.1477
176,5059,2018,3.1591
176,5059,2019,3.1919999999999997
176,5060,2015,4.2446
176,5060,2016,3.6051
176,5060,2017,3.8138
176,5060,2018,3.3423
176,5060,2019,4.6062
176,5066,2015,0.1945
176,5066,2016,0.1521
176,5066,2017,0.1194
176,5066,2018,0.1286
176,5066,2019,0.12300000000000001
176,6795,2015,0.0772
176,6795,2016,0.011000000000000001
176,6795,2017,0.1101
176,6795,2018,0.0583
176,6795,2019,0.1475
176,6992,2015,0.1163
176,6992,2016,0.0207
176,6992,2017,0.0336
176,6992,2018,0.09
176,6992,2019,0.2322
176,69921,2015,0.0519
176,69921,2016,0.0207
176,69921,2017,0.0311
176,69921,2018,0.0726
176,69921,2019,0.028999999999999998
176,6993,2015,0.0
176,6993,2016,0.0
176,6993,2017,0.0
176,6993,2018,0.0
176,6993,2019,0.0
176,6994,2015,0.0535
176,6994,2016,0.0342
176,6994,2017,0.0293
176,6994,2018,0.0292
176,6994,2019,0.0234
217,5058,2015,41.5345
217,5058,2016,39.3897
217,5058,2017,42.0788
217,5058,2018,43.6602
217,5058,2019,46.4271
217,5059,2015,2.9539
217,5059,2016,3.0196
217,5059,2017,3.2234
217,5059,2018,3.3327
217,5059,2019,3.5051
217,5060,2015,0.9139
217,5060,2016,0.9286
217,5060,2017,0.9452
217,5060,2018,0.9722
217,5060,2019,1.0044
217,5066,2015,1.6653
217,5066,2016,1.9479
217,5066,2017,2.0003
217,5066,2018,2.0601
217,5066,2019,2.14
217,6795,2015,16.117
217,6795,2016,12.2681
217,6795,2017,10.8175
217,6795,2018,8.5162
217,6795,2019,7.6502
217,6992,2015,0.1141
217,6992,2016,0.2324
217,6992,2017,0.2822
217,6992,2018,0.1639
217,6992,2019,0.1328
217,69921,2015,0.1141
217,69921,2016,0.2324
217,69921,2017,0.2822
217,69921,2018,0.1639
217,69921,2019,0.1328
217,6993,2015,0.0
217,6993,2016,0.0
217,6993,2017,0.0
217,6993,2018,0.0
217,6993,2019,0.0
217,6994,2015,0.0314
217,6994,2016,0.0395
217,6994,2017,0.0419
217,6994,2018,0.0485
217,6994,2019,0.0526
218,5058,2015,0.001
218,5058,2016,0.001
218,5058,2017,0.001
218,5058,2018,0.001
218,5058,2019,0.001
218,5059,2015,0.0142
218,5059,2016,0.0142
218,5059,2017,0.0142
218,5059,2018,0.0142
218,5059,2019,0.0142
218,6992,2015,0.0
218,6992,2016,0.0
218,6992,2017,0.0
218,6992,2018,0.0
218,6992,2019,0.0
218,69921,2015,0.0
218,69921,2016,0.0
218,69921,2017,0.0
218,69921,2018,0.0
218,69921,2019,0.0
218,6993,2015,0.0
218,6993,2016,0.0
218,6993,2017,0.0
218,6993,2018,0.0
218,6993,2019,0.0
219,5058,2015,1.0748
219,5058,2016,1.0827
219,5058,2017,1.082
219,5058,2018,1.0849
219,5058,2019,1.0879
219,5059,2015,1.2323
219,5059,2016,1.2129
219,5059,2017,1.2146
219,5059,2018,1.2146
219,5059,2019,1.2146
219,6992,2015,0.0
219,6992,2016,0.0
219,6992,2017,0.0
219,6992,2018,0.0
219,6992,2019,0.0
219,69921,2015,0.0
219,69921,2016,0.0
219,69921,2017,0.0
219,69921,2018,0.0
219,69921,2019,0.0
219,6993,2015,0.0
219,6993,2016,0.0
219,6993,2017,0.0
219,6993,2018,0.0
219,6993,2019,0.0
219,6994,2015,0.0006
219,6994,2016,0.0005
219,6994,2017,0.0005
219,6994,2018,0.0004
219,6994,2019,0.0003
220,5058,2015,2.6232
220,5058,2016,2.5254
220,5058,2017,2.5984
220,5058,2018,2.6265
220,5058,2019,2.716
220,5059,2015,0.8355
220,5059,2016,0.8583
220,5059,2017,0.8641
220,5059,2018,0.8703
220,5059,2019,0.8821
220,5060,2015,0.4184
220,5060,2016,0.262
220,5060,2017,0.1789
220,5060,2018,0.0885
220,5060,2019,0.252
220,5066,2015,0.0092
220,5066,2016,0.008
220,5066,2017,0.0076
220,5066,2018,0.0073
220,5066,2019,0.0111
220,6795,2015,0.0111
220,6795,2016,0.0418
220,6795,2017,0.0134
220,6795,2018,0.0031
220,6795,2019,0.004
220,6992,2015,0.0042
220,6992,2016,0.0519
220,6992,2017,0.0374
220,6992,2018,0.0062
220,6992,2019,0.0291
220,69921,2015,0.0042
220,69921,2016,0.0519
220,69921,2017,0.0374
220,69921,2018,0.0062
220,69921,2019,0.0291
220,6993,2015,0.0
220,6993,2016,0.0
220,6993,2017,0.0
220,6993,2018,0.0
220,6993,2019,0.0
220,6994,2015,0.0364
220,6994,2016,0.0331
220,6994,2017,0.0324
220,6994,2018,0.0269
220,6994,2019,0.0244
222,5058,2015,81.9956
222,5058,2016,79.9461
222,5058,2017,79.7511
222,5058,2018,80.946
222,5058,2019,79.6521
222,5059,2015,4.7179
222,5059,2016,4.7032
222,5059,2017,4.6952
222,5059,2018,4.7546
222,5059,2019,4.7484
222,5066,2015,0.7047
222,5066,2016,0.5489999999999999
222,5066,2017,0.7290000000000001
222,5066,2018,0.6685
222,5066,2019,0.6944
222,6795,2015,0.1498
222,6795,2016,0.027999999999999997
222,6795,2017,0.1823
222,6795,2018,0.0012
222,6795,2019,0.0668
222,6992,2015,0.0249
222,6992,2016,0.0
222,6992,2017,0.4929
222,6992,2018,0.0
222,6992,2019,0.0274
222,69921,2015,0.0
222,69921,2016,0.0
222,69921,2017,0.0
222,69921,2018,0.0
222,69921,2019,0.0
222,6993,2015,0.0
222,6993,2016,0.0
222,6993,2017,0.0
222,6993,2018,0.0
222,6993,2019,0.0
222,6994,2015,0.1162
222,6994,2016,0.11699999999999999
222,6994,2017,0.1283
222,6994,2018,0.1325
222,6994,2019,0.1364
213,5058,2015,213.2454
213,5058,2016,213.843
213,5058,2017,213.563
213,5058,2018,213.7873
213,5058,2019,216.4106
213,5059,2015,15.5381
213,5059,2016,15.5488
213,5059,2017,15.5548
213,5059,2018,15.1265
213,5059,2019,15.3746
213,5060,2015,27.1339
213,5060,2016,30.0322
213,5060,2017,32.4987
213,5060,2018,35.008
213,5060,2019,37.6254
213,5066,2015,1.5341
213,5066,2016,1.7418
213,5066,2017,1.2978
213,5066,2018,1.0968
213,5066,2019,1.317
213,6795,2015,1.0599
213,6795,2016,1.1973
213,6795,2017,0.6145
213,6795,2018,0.2181
213,6795,2019,5.4176
213,6992,2015,0.0
213,6992,2016,0.0
213,6992,2017,0.0
213,6992,2018,0.0
213,6992,2019,0.0
213,69921,2015,0.0
213,69921,2016,0.0
213,69921,2017,0.0
213,69921,2018,0.0
213,69921,2019,0.0
213,6993,2015,0.0
213,6993,2016,0.0
213,6993,2017,0.0
213,6993,2018,0.0
213,6993,2019,0.0
213,6994,2015,0.1747
213,6994,2016,0.1597
213,6994,2017,0.1404
213,6994,2018,0.1267
213,6994,2019,0.1148
223,5058,2015,742.6339
223,5058,2016,736.5260000000001
223,5058,2017,744.6129
223,5058,2018,824.2504
223,5058,2019,871.1013
223,5059,2015,27.9279
223,5059,2016,27.8394
223,5059,2017,28.5735
223,5059,2018,31.3195
223,5059,2019,32.7546
223,5060,2015,32.4397
223,5060,2016,32.4957
223,5060,2017,30.6614
223,5060,2018,33.6384
223,5060,2019,35.3973
223,5066,2015,10.4989
223,5066,2016,10.2258
223,5066,2017,10.1597
223,5066,2018,9.6473
223,5066,2019,9.2889
223,6795,2015,0.7367
223,6795,2016,0.7942
223,6795,2017,0.3495
223,6795,2018,0.304
223,6795,2019,0.5539
223,6992,2015,0.0573
223,6992,2016,0.0224
223,6992,2017,0.1892
223,6992,2018,0.0224
223,6992,2019,0.6748
223,69921,2015,0.0
223,69921,2016,0.0
223,69921,2017,0.0
223,69921,2018,0.0
223,69921,2019,0.0
223,6993,2015,0.0
223,6993,2016,0.0
223,6993,2017,0.0
223,6993,2018,0.0013
223,6993,2019,0.0
223,6994,2015,8.4893
223,6994,2016,5.3209
223,6994,2017,2.7005
223,6994,2018,1.0168
223,6994,2019,0.5823
227,5058,2015,0.0142
227,5058,2016,0.0143
227,5058,2017,0.0144
227,5058,2018,0.0144
227,5058,2019,0.0145
227,5059,2015,0.2019
227,5059,2016,0.2027
227,5059,2017,0.2036
227,5059,2018,0.2047
227,5059,2019,0.2056
227,6992,2015,0.0
227,6992,2016,0.0
227,6992,2017,0.0
227,6992,2018,0.0
227,6992,2019,0.0
227,69921,2015,0.0
227,69921,2016,0.0
227,69921,2017,0.0
227,69921,2018,0.0
227,69921,2019,0.0
227,6993,2015,0.0
227,6993,2016,0.0
227,6993,2017,0.0
227,6993,2018,0.0
227,6993,2019,0.0
227,6994,2015,0.0003
227,6994,2016,0.0002
227,6994,2017,0.0002
227,6994,2018,0.0003
227,6994,2019,0.0003
230,5058,2015,342.8657
230,5058,2016,330.3986
230,5058,2017,323.3815
230,5058,2018,309.4326
230,5058,2019,293.1643
230,5059,2015,94.8923
230,5059,2016,90.619
230,5059,2017,88.7298
230,5059,2018,86.2344
230,5059,2019,86.009
230,5060,2015,3.2760000000000002
230,5060,2016,3.36
230,5060,2017,3.556
230,5060,2018,3.528
230,5060,2019,2.94
230,5066,2015,18.4295
230,5066,2016,18.201
230,5066,2017,19.0043
230,5066,2018,19.4912
230,5066,2019,20.8515
230,6795,2015,3.2338
230,6795,2016,0.562
230,6795,2017,1.5225
230,6795,2018,1.9027
230,6795,2019,1.3374
230,6992,2015,5.4085
230,6992,2016,0.35700000000000004
230,6992,2017,0.7938
230,6992,2018,2.1496
230,6992,2019,4.1836
230,69921,2015,0.0
230,69921,2016,0.0
230,69921,2017,0.0
230,69921,2018,0.0
230,69921,2019,0.0
230,6993,2015,36.5278
230,6993,2016,4.3674
230,6993,2017,6.9475
230,6993,2018,6.2591
230,6993,2019,28.8972
230,6994,2015,0.7775
230,6994,2016,0.7816
230,6994,2017,0.6326
230,6994,2018,0.5678
230,6994,2019,0.5077
234,5058,2015,720.5363
234,5058,2016,724.4125
234,5058,2017,710.3734
234,5058,2018,694.0963
234,5058,2019,691.0262
234,5059,2015,14.5527
234,5059,2016,14.5697
234,5059,2017,14.2592
234,5059,2018,13.8773
234,5059,2019,13.825999999999999
234,5060,2015,44.996
234,5060,2016,45.1343
234,5060,2017,46.048
234,5060,2018,45.472
234,5060,2019,40.6
234,5066,2015,0.9061
234,5066,2016,0.8333
234,5066,2017,0.6655
234,5066,2018,0.6527
234,5066,2019,0.7298
234,6795,2015,0.2569
234,6795,2016,0.1465
234,6795,2017,0.1066
234,6795,2018,0.1311
234,6795,2019,0.1783
234,6992,2015,0.0174
234,6992,2016,0.005
234,6992,2017,0.0224
234,6992,2018,0.0298
234,6992,2019,0.1368
234,69921,2015,0.0
234,69921,2016,0.0
234,69921,2017,0.0
234,69921,2018,0.0
234,69921,2019,0.0
234,6993,2015,0.027999999999999997
234,6993,2016,0.0051
234,6993,2017,0.0
234,6993,2018,0.0
234,6993,2019,0.1989
234,6994,2015,0.0505
234,6994,2016,0.0529
234,6994,2017,0.0572
234,6994,2018,0.0514
234,6994,2019,0.0507
155,5058,2015,11.4209
155,5058,2016,11.3223
155,5058,2017,11.4158
155,5058,2018,11.4871
155,5058,2019,11.5582
155,5059,2015,2.1624
155,5059,2016,2.2025
155,5059,2017,2.2242
155,5059,2018,2.2455
155,5059,2019,2.2668
155,5066,2015,0.0039
155,5066,2016,0.004
155,5066,2017,0.004
155,5066,2018,0.004
155,5066,2019,0.004
155,6795,2015,0.0003
155,6795,2017,0.0038
155,6992,2015,0.0768
155,6992,2016,0.0
155,6992,2017,0.1287
155,6992,2018,0.0
155,6992,2019,0.0
155,69921,2015,0.0768
155,69921,2016,0.0
155,69921,2017,0.1287
155,69921,2018,0.0
155,69921,2019,0.0
155,6993,2015,0.0
155,6993,2016,0.0
155,6993,2017,0.0
155,6993,2018,0.0
155,6993,2019,0.0
155,6994,2015,0.033
155,6994,2016,0.0363
155,6994,2017,0.0305
155,6994,2018,0.0414
155,6994,2019,0.0417
236,5058,2015,1006.0232
236,5058,2016,987.3089
236,5058,2017,963.7841
236,5058,2018,954.0754
236,5058,2019,953.3273
236,5059,2015,30.9326
236,5059,2016,30.0448
236,5059,2017,29.0825
236,5059,2018,28.4644
236,5059,2019,27.86
236,5060,2015,42.6407
236,5060,2016,31.7734
236,5060,2017,42.5021
236,5060,2018,43.0048
236,5060,2019,45.1183
236,5066,2015,1.6679
236,5066,2016,1.5245
236,5066,2017,1.4953
236,5066,2018,1.5621
236,5066,2019,1.7457
236,6795,2015,29.9731
236,6795,2016,33.0733
236,6795,2017,27.7243
236,6795,2018,35.448
236,6795,2019,44.603
236,6992,2015,5.2183
236,6992,2016,12.3751
236,6992,2017,1.7288
236,6992,2018,3.9212
236,6992,2019,13.9578
236,69921,2015,3.1121
236,69921,2016,8.544
236,69921,2017,1.0623
236,69921,2018,2.417
236,69921,2019,10.4836
236,6993,2015,141.3624
236,6993,2016,238.4469
236,6993,2017,51.085
236,6993,2018,24.1918
236,6993,2019,153.2494
236,6994,2015,0.8482
236,6994,2016,0.7872
236,6994,2017,0.6575
236,6994,2018,0.5219
236,6994,2019,0.4005
237,5058,2015,435.7576
237,5058,2016,443.00300000000004
237,5058,2017,450.9061
237,5058,2018,454.8336
237,5058,2019,456.4012
237,5059,2015,175.3878
237,5059,2016,183.2948
237,5059,2017,175.3206
237,5059,2018,179.667
237,5059,2019,135.2548
237,5060,2015,1381.7444
237,5060,2016,1365.1738
237,5060,2017,1360.5516
237,5060,2018,1336.2312
237,5060,2019,1318.4311
237,5066,2015,15.2692
237,5066,2016,15.0458
237,5066,2017,14.9086
237,5066,2018,14.5034
237,5066,2019,14.1783
237,6795,2015,4.8447
237,6795,2016,3.0787
237,6795,2017,2.5079
237,6795,2018,2.3014
237,6795,2019,2.1155
237,6992,2015,12.6185
237,6992,2016,14.2842
